drug,DEG,logFC
ABT-751,TFPI2,2.61177285512289
ABT-751,F13B,-0.54066402771894
ABT-751,RASA2,-0.8044355803845
ABT-751,NOL9,-0.621876660515279
ABT-751,ATP2B2,-0.939512514600568
ABT-751,IGFBP6,1.82126347223918
ABT-751,LIMK2,-0.826792866575949
ABT-751,NFAT5,-1.03808738904841
ABT-751,BCHE,-1.97686769448075
ABT-751,SEMA5A,-1.26159327170428
ABT-751,SLC44A1,-0.750111874412085
ABT-751,CELP,0.658867873397526
ABT-751,NUAK1,-1.28242773635715
ABT-751,VEGFA,-2.02902328266817
ABT-751,ATP2B1,1.44366557925355
ABT-751,CRHR2,0.362400153103999
ABT-751,RPS6KB1,-0.747598563923555
ABT-751,UBAP1,0.612854485418279
ABT-751,PIK3R3,-0.417320976070328
ABT-751,TYMS,-0.810963742873247
ABT-751,SNN,0.665994200052001
ABT-751,CD53,-1.11658215990253
ABT-751,DVL2,-0.573674388960295
ABT-751,MX1,1.55952117022346
ABT-751,SLC15A3,-0.623090664545693
ABT-751,SOX9,-1.81665670170503
ABT-751,SNAP29,-0.956721259098425
ABT-751,MYL10,-0.49401964860804
ABT-751,C2CD2,1.64088626235139
ABT-751,EXOC3,-0.674381284152762
ABT-751,ACVR1,0.971204991434135
ABT-751,KIF16B,0.870660950155817
ABT-751,C5,-0.602755439047719
ABT-751,NSMCE4A,0.615596200905595
ABT-751,ZWINT,-1.26930515438903
ABT-751,ARMT1,1.22938510015899
ABT-751,APOLD1,-1.31586678355348
ABT-751,METTL9,0.796893035664279
ABT-751,TIGAR,1.02515179503198
ABT-751,ZNF638,-0.623107568890438
ABT-751,CHRNB2,0.415159664902035
ABT-751,UXS1,1.04846573343464
ABT-751,MYT1L,0.564781165590471
ABT-751,NQO1,1.33538260646895
ABT-751,LRRC2,-0.894137859344484
ABT-751,HDAC7,0.687331358591717
ABT-751,NUPL2,-0.591433655981923
ABT-751,CDC20,-2.77099459779028
ABT-751,CAPZA2,0.950287253248931
ABT-751,POGK,-0.524929953556435
ABT-751,L3MBTL1,-0.748539718927122
ABT-751,TSSC4,0.520806550979613
ABT-751,PHOX2A,0.507432306514065
ABT-751,PTPRM,0.848179162717331
ABT-751,TRNAU1AP,0.605516807705746
ABT-751,ADH1A,-0.553209533878403
ABT-751,HIVEP2,1.18936952422647
ABT-751,PAPD7,-1.87184607748892
ABT-751,RAB27B,0.376460584939694
ABT-751,KCNN4,0.91826352418638
ABT-751,POLR3F,0.406454315372544
ABT-751,MCL1,1.0859591773912
ABT-751,KCNJ8,-0.89088353923723
ABT-751,SLC9A1,0.578361183989281
ABT-751,TARS2,-0.494881181155935
ABT-751,TRMT5,-0.751221198661653
ABT-751,KIN,0.567103708491607
ABT-751,PPP1R15A,1.05715408979678
ABT-751,ZNF764,0.558857034234439
ABT-751,OSBPL11,-0.728066551919078
ABT-751,TPP1,-0.874004466860901
ABT-751,KLC2,0.625793405607636
ABT-751,KCNJ5,-0.449959479126274
ABT-751,UBE2Q1,-0.617600193210676
ABT-751,USP7,0.697345570021985
ABT-751,CUL9,-0.450444497314157
ABT-751,NT5DC3,-1.00414768387289
ABT-751,RAB6B,-0.715115075017893
ABT-751,LDLR,0.928983132044477
ABT-751,CEACAM8,-1.36866121198617
ABT-751,PDCD6,-0.884099146899056
ABT-751,SLC4A7,0.624536486232978
ABT-751,SERBP1,-0.924193382263184
ABT-751,TNXB,0.687464026843798
ABT-751,E2F1,0.445384857701321
ABT-751,F12,-1.12565641777188
ABT-751,C19orf60,-0.818995055030376
ABT-751,TNFRSF12A,1.14210931460063
ABT-751,ATP5SL,0.623834918527042
ABT-751,RIDA,-1.05857481675989
ABT-751,CORO1B,-0.730477342418593
ABT-751,DPYS,-0.730830636678959
ABT-751,ZNF143,0.530754416596656
ABT-751,FSTL4,0.330888939838784
ABT-751,HIRIP3,-0.555873328564212
ABT-751,RAD51D,0.351430542328776
ABT-751,FCER1G,-1.12234882747426
ABT-751,UPK1A,0.861492339302512
ABT-751,NAPG,0.673939793717627
ABT-751,RUNX1T1,-1.06389389318578
ABT-751,PTPRA,0.805706155066399
ABT-751,SORBS3,-1.18209165685317
ABT-751,DFNB31,-0.607872953601913
ABT-751,ITGAM,-1.55359360750984
ABT-751,CD14,-1.44366595324348
ABT-751,MVB12B,-0.754533360986146
ABT-751,FAIM2,-1.13245267026565
ABT-751,MRPL34,-0.771196907641837
ABT-751,SLC22A8,0.603602152244715
ABT-751,ADORA1,-0.665354163038965
ABT-751,HLX,-0.803782846413409
ABT-751,FAM136A,-0.589059502470724
ABT-751,NPPB,0.488229293449249
ABT-751,CORO1A,-1.18663515296637
ABT-751,CLDN11,0.345439233031929
ABT-751,MUC6,0.511723275278126
ABT-751,KDM8,-0.403360885732315
ABT-751,IRAK3,-0.872027651936401
ABT-751,FHL2,0.652616299834904
ABT-751,STARD5,-0.553568143470616
ABT-751,GHR,0.430763868724598
ABT-751,PRKAA1,-0.644227953518138
ABT-751,MKLN1,0.505673001794253
ABT-751,CP,-2.05434782832277
ABT-751,BPI,-1.18136057666704
ABT-751,POFUT2,0.598110661787145
ABT-751,SPCS3,-0.618696296916289
ABT-751,CCL4,-1.6221524161451
ABT-751,CECR5,-0.894010847690057
ABT-751,OS9,0.902409735847928
ABT-751,NMT2,1.03755426874348
ABT-751,SEZ6L2,0.950103568095788
ABT-751,FAM169A,-0.774414684258253
ABT-751,CADM1,1.70683548964706
ABT-751,AHSP,-0.878146134170832
ABT-751,TMSB10,0.408539052103078
ABT-751,HNRNPA1,-0.915092486961217
ABT-751,C1QTNF1,0.415656370275162
ABT-751,CHIA,0.383781213386387
ABT-751,CDX2,-0.348185263428033
ABT-751,COQ4,-0.629108728147022
ABT-751,CSNK2A1,0.704702433417826
ABT-751,NR3C1,2.40239063664979
ABT-751,TBC1D8B,-0.839707832710415
ABT-751,PIM2,-0.686346895554488
ABT-751,ZIC1,-1.63047287043403
ABT-751,RASSF7,0.884033698661655
ABT-751,ZBED2,-1.48910757840848
ABT-751,PCGF2,-0.968561658672258
ABT-751,GGA1,-0.945908088310093
ABT-751,TTLL12,-0.577578797059901
ABT-751,MS4A6A,-1.14826992446301
ABT-751,CBR4,-0.636034502702601
ABT-751,TSEN2,-0.827682626013662
ABT-751,DYRK4,-0.580965042114257
ABT-751,LHCGR,0.356305239247341
ABT-751,CMPK1,0.54011469261319
ABT-751,CHRND,0.29295679167205
ABT-751,KCNB1,-0.928119514502732
ABT-751,ITPR1,1.13923848142811
ABT-751,TMEM94,-0.766520065419816
ABT-751,XIST,1.23263438374681
ABT-751,PANX1,0.706608870450189
ABT-751,KIF20A,-1.06587495055853
ABT-751,SLC17A4,-0.595839145136816
ABT-751,BFSP1,0.483434976315965
ABT-751,RITA1,0.387574284684423
ABT-751,B9D1,-0.615030756183698
ABT-751,B4GALT6,0.800481440974217
ABT-751,NDUFAF1,0.954261013105805
ABT-751,C1orf115,-1.29691651288201
ABT-751,NDUFS6,-0.932045020309155
ABT-751,NCAM1,-1.30322430648056
ABT-751,CYP26B1,-1.10601871153888
ABT-751,PTGS2,1.39450330594007
ABT-751,UFL1,-0.728972224628223
ABT-751,VPS13B,-0.691442050185859
ABT-751,RANBP2,0.656512611052569
ABT-751,OASL,0.707029941035251
ABT-751,RHOBTB3,-1.42720274831734
ABT-751,YME1L1,1.616712846008
ABT-751,LRRC14,-0.415477892931769
ABT-751,RASA3,0.54243716071634
ABT-751,TTC4,0.411046023462333
ABT-751,UBP1,0.604986144047157
ABT-751,CBX5,-0.858337575314088
ABT-751,ARFGEF2,-0.581722025777776
ABT-751,ACTR1A,0.559449382856779
ABT-751,SCAMP4,0.519457120521398
ABT-751,LAMP3,1.5447212971893
ABT-751,GLTSCR2,-0.795817618276559
ABT-751,TMPRSS2,0.958426302554562
ABT-751,SPARCL1,-1.55649586284862
ABT-751,MCM5,-0.870432404910813
ABT-751,HLA-DMA,0.429880116500107
ABT-751,PAIP1,-1.08861497804231
ABT-751,GALNT11,-0.767169559703155
ABT-751,ADIPOR2,-0.586944196738449
ABT-751,PPBP,1.40071291434487
ABT-751,PROX1,-0.688259213578467
ABT-751,ZNF175,-0.49345217966566
ABT-751,GPR18,-0.858855859906065
ABT-751,SERPINF2,-0.594773802102782
ABT-751,ATAD2B,0.586243274165134
ABT-751,MTCL1,1.26996237623925
ABT-751,ADRM1,-0.643423987369919
ABT-751,MELK,1.39290159823848
ABT-751,SPATA2,-0.520433000489778
ABT-751,AKAP1,-0.952003310708436
ABT-751,UCHL1,1.7905316341157
ABT-751,DACH1,1.2364112442615
ABT-751,PTTG1IP,0.859957652933456
ABT-751,UBE2D2,0.528202935761099
ABT-751,MUM1,-0.661205628338985
ABT-751,SULT1C2,0.920963310727887
ABT-751,VPS45,-0.605356665218576
ABT-751,EPB41L1,0.606566083197501
ABT-751,MTHFD2,0.499553773917407
ABT-751,PPP1R13L,0.53518083516289
ABT-751,IL7R,1.34309009944691
ABT-751,ZFR,-0.668261715010104
ABT-751,SMOX,0.88713030721627
ABT-751,TRPM3,0.679757052776858
ABT-751,NME7,-0.978684925565533
ABT-751,ELP4,-0.436283148971258
ABT-751,MARCH7,0.775597347932703
ABT-751,ALOX5,-1.55002458422792
ABT-751,FAM107A,-1.22644869720235
ABT-751,FAM8A1,-0.572746001037894
ABT-751,DTX3,0.410591420005351
ABT-751,KAT2B,-0.927212009242938
ABT-751,C2CD3,-0.521533358330823
ABT-751,ALOX12B,0.549489512163051
ABT-751,RANBP1,-0.796969320259848
ABT-751,LRRK1,-0.51662485739764
ABT-751,SOX5,-0.446242617625813
ABT-751,STAT6,1.09400874025681
ABT-751,CD163,-1.28668160532035
ABT-751,RBM38,0.781077483121088
ABT-751,UBXN2B,-0.673312163820452
ABT-751,SLC4A5,-0.251226677614099
ABT-751,NRGN,0.979167990824756
ABT-751,GOLGA8H,-1.1727577938753
ABT-751,SETD6,-0.657952149709066
ABT-751,UMOD,0.710938290053722
ABT-751,TFAM,-0.871919070973113
ABT-751,MAT1A,-0.608133054247091
ABT-751,POLR2J4,-0.437601645787556
ABT-751,FOSB,1.90623803699718
ABT-751,ECEL1,0.482697898266361
ABT-751,PMM1,0.755281822354186
ABT-751,ATP11A,0.475028108148016
ABT-751,ACIN1,-0.576210854100248
ABT-751,IL5,-0.538338530297372
ABT-751,POU3F4,0.315046207577576
ABT-751,CACNG4,-0.656433273764219
ABT-751,NEDD4L,0.932147666519762
ABT-751,RNF24,0.859050652560066
ABT-751,PDK2,0.482599950304216
ABT-751,FLRT1,-0.563326424243406
ABT-751,TRIP4,0.688011337729062
ABT-751,UNKL,0.487027560963351
ABT-751,SPP2,-0.482890680724501
ABT-751,MRPL40,-0.748172395369584
ABT-751,LOC441601,-0.261560930925259
ABT-751,PSMA6,0.831570054970537
ABT-751,GNPTAB,1.02710797272476
ABT-751,FYB,-0.986645114188101
ABT-751,DNAJC3,-0.504955324472166
ABT-751,GLA,1.09653809491326
ABT-751,CRYM,1.48352466377557
ABT-751,SAA4,-0.608099404503319
ABT-751,IL10RA,-0.792511495889402
ABT-751,ATP1B2,-0.928898315803678
ABT-751,CNPPD1,0.623412122913434
ABT-751,CD59,1.21859514479544
ABT-751,SAP30BP,-0.886888943466483
ABT-751,GEMIN4,-0.473148813434676
ABT-751,SCAMP1,0.58627929874495
ABT-751,TARS,-1.09157079808852
ABT-751,CIRBP,-0.70852859347474
ABT-751,PIAS3,0.634291382396923
ABT-751,DUSP5,1.25712420426163
ABT-751,C3orf18,-0.391857109817802
ABT-751,MTHFD1,-0.886044156317619
ABT-751,TCP11L1,0.642811480690453
ABT-751,APOBR,-0.453356214598113
ABT-751,TBK1,-0.609818865271175
ABT-751,RAB5C,0.787586352404424
ABT-751,ESD,-0.67048386966481
ABT-751,CIZ1,-0.644644073411529
ABT-751,TRIP10,0.634686988942763
ABT-751,CCDC88A,-1.04065960528804
ABT-751,ELF3,1.13130465675803
ABT-751,OAT,1.22299813289269
ABT-751,HHEX,-1.09000643094381
ABT-751,SLIT3,0.800685606750788
ABT-751,UBA52,-0.661853977278172
ABT-751,CYP39A1,-0.706512362349268
ABT-751,NRG1,0.672689194772758
ABT-751,CLCF1,0.551468007704792
ABT-751,MYL12B,0.747479981067136
ABT-751,DRG2,0.381611010607554
ABT-751,NKX2-1,1.03512310514263
ABT-751,RPL38,-0.479642148111383
ABT-751,NEDD9,1.42259809550117
ABT-751,TKTL1,0.827760572892194
ABT-751,SLC6A12,-0.517276894812492
ABT-751,GDF5,0.486737657995785
ABT-751,C6orf25,0.269581967709111
ABT-751,PSCA,0.845378230599796
ABT-751,C1orf61,-0.464093591652665
ABT-751,OLFML2A,-1.09421300420574
ABT-751,RNASE6,-1.28856446228775
ABT-751,SNX5,-0.642044058033062
ABT-751,AK1,1.18661883765576
ABT-751,CPSF4,-0.406794604133158
ABT-751,NDUFV1,-0.759174748962998
ABT-751,AP3S2,0.356303883533853
ABT-751,MSL1,0.742817252290015
ABT-751,GYG1,-0.974838177363076
ABT-751,RBM4B,-0.544579767713357
ABT-751,FOXN1,0.2838752970976
ABT-751,NDST3,0.344699378107107
ABT-751,CHD1,0.84819889536091
ABT-751,IPPK,0.330764377818389
ABT-751,AGR2,2.0034415487967
ABT-751,FUBP1,-0.988246431537702
ABT-751,ATP6V0A2,0.568016851649565
ABT-751,BIN1,1.11487782702727
ABT-751,FBLN1,1.15415973756827
ABT-751,MPP3,0.453394422344133
ABT-751,CYP2R1,0.247688078412823
ABT-751,SAFB,-0.38616750754562
ABT-751,ZNF74,-0.557474772135416
ABT-751,CCNT2,0.393211266573736
ABT-751,SAP130,0.434941502178418
ABT-751,SNX27,-0.424373790329578
ABT-751,WDR45,0.819598436355591
ABT-751,TWF2,-0.51990091099459
ABT-751,C1GALT1C1,0.701505413242418
ABT-751,WISP2,0.847121234033621
ABT-751,TMEM176B,-1.48415251339183
ABT-751,EAPP,0.90939150604547
ABT-751,TMEM159,0.609271002750772
Afatinib,HMGCR,1.86498670017018
Afatinib,DDIT4,3.3148280358782
Afatinib,HMGCS1,1.64749661613913
Afatinib,MTHFD2,1.42822218876259
Afatinib,AARS,1.49340767018935
Afatinib,BMP4,-1.84677637324613
Afatinib,SLC3A2,1.54483450160307
Afatinib,TRIB3,1.46462275000179
Afatinib,IER3,-2.07207084169575
Afatinib,HMOX1,3.05686155487509
Afatinib,MYO10,1.46224562327067
Afatinib,EIF4EBP1,0.821841202530207
Afatinib,FOXO3,0.841065776114373
Afatinib,PHGDH,1.04302150127935
Afatinib,FOSL1,1.22576601832521
Afatinib,TPM1,-1.29407405853272
Afatinib,TXNRD1,1.24598294613409
Afatinib,CYP51A1,1.55833734250536
Afatinib,BOP1,-1.21227321437761
Afatinib,TSC22D3,0.813057539509793
Afatinib,MTF2,0.959772371778299
Afatinib,SQSTM1,1.18078071930829
Afatinib,PUF60,-2.66859341602699
Afatinib,ABHD4,1.82358536533281
Afatinib,ADIPOR2,1.20849046520158
Afatinib,GTPBP4,-0.934291979845832
Afatinib,NEMP1,1.03345450233011
Afatinib,CIAO1,-0.987907129175525
Afatinib,CDK7,0.59858830769857
Afatinib,SLC2A6,1.16055145450667
Afatinib,DUSP6,-1.13887858858295
Afatinib,TXNL4B,1.34772265191172
Afatinib,PCDHB12,-0.496586486405017
Afatinib,KIAA0513,0.911912004152935
Afatinib,NUPR1,2.11061496828117
Afatinib,GH1,-0.789500119639377
Afatinib,CIDEA,-0.792964907253487
Afatinib,ALDH6A1,1.17514578501384
Afatinib,MRPL12,-0.775711901047646
Afatinib,SHMT2,1.16180115120084
Afatinib,GRWD1,-0.840997929666557
Afatinib,PWP2,-0.78464728710698
Afatinib,CCDC85B,-0.829483396866742
Afatinib,YARS,1.05317033505907
Afatinib,ATF4,1.29849701301724
Afatinib,GTF2H2B,1.00287728216134
Afatinib,TMEM97,0.632853264902157
Afatinib,FTH1,1.3717773661894
Afatinib,ABCF3,-0.852525033202825
Afatinib,PGM1,-1.04180396771899
Afatinib,ASNS,1.90204813901117
Afatinib,DHX29,-0.511884670631559
Afatinib,OAS3,1.12235452614579
Afatinib,PYCRL,-0.503354521358715
Afatinib,PCK2,1.50521712209664
Afatinib,RRP1,-0.547073139863859
Afatinib,ZNF12,0.880461454391479
Afatinib,PARP8,1.11594728862538
Afatinib,CD19,-0.999519773558073
Afatinib,GADD45A,0.853628083771353
Afatinib,GSE1,1.00405352255877
Afatinib,SCD,2.21755295641283
Afatinib,SNRPD3,-0.90937543382832
Afatinib,DAP,0.958805547041053
Afatinib,SLC25A32,-0.868176787507302
Afatinib,CBX6,0.999144390517587
Afatinib,MRPL17,-0.880797863006591
Afatinib,XPOT,1.11269099572126
Afatinib,LRRC17,-1.57604834145191
Afatinib,KDM5A,1.38310409059712
Afatinib,UQCRFS1,-0.97842394136915
Afatinib,SDF2,-0.685553274902642
Afatinib,CCR1,1.00377612020455
Afatinib,PLIN1,-1.17331275285459
Afatinib,DHCR7,0.946277940974516
Afatinib,ZNF426,0.77237556027431
Afatinib,HERPUD1,0.60257259537192
Afatinib,MYLK,-0.497165535010543
Afatinib,SLC52A2,-0.692746615877336
Afatinib,CLEC16A,-0.527957182304532
Afatinib,DKFZP586I1420,0.830578397302067
Afatinib,CEBPA,-0.628827693415625
Afatinib,SLCO4A1,1.44607781428917
Afatinib,ERBB2,-0.53720173181272
Afatinib,SERINC1,0.9579241883521
Afatinib,TSR1,-0.61308033326093
Afatinib,TRO,-0.64629814671535
Afatinib,PNP,-1.19493031969257
Afatinib,GM2A,1.06798657249002
Afatinib,SPATA7,0.599408771477493
Afatinib,SNRNP200,-0.780053877363015
Afatinib,PCBP2,1.08578954958448
Afatinib,PNKP,-0.619600581187826
Afatinib,WDR3,-0.616323615990435
Afatinib,DCBLD2,-0.874055848402134
Afatinib,TFB2M,-0.92326535430609
Afatinib,TTC26,-0.4389487434836
Afatinib,CIDEC,-0.774062385746078
Afatinib,SARS2,-0.486247932209689
Afatinib,TEX10,-0.978281825196507
Afatinib,TMEM57,0.520698678259757
Afatinib,NOC4L,-0.445352731966503
Afatinib,HSD17B7,0.907886710821413
Afatinib,NPL,0.954366553063487
Afatinib,KCNAB2,0.576459580776738
Afatinib,CCDC28A,0.629020312253164
Afatinib,LIPE,-0.746052566696617
Afatinib,DEXI,-0.660064781413357
Afatinib,ZNF652,1.13590251230726
Afatinib,MLLT11,-0.514681813763637
Afatinib,IL6R,1.30153463401046
Afatinib,RRAGA,-0.795660921171596
Afatinib,DUSP3,1.04741352212196
Afatinib,EIF2B3,-0.612998663210402
Afatinib,KMT5B,0.671190497921961
Afatinib,KLHL24,0.914293452805164
Afatinib,OS9,1.05644482257319
Afatinib,PRL,-0.804502590029844
Afatinib,HGH1,-0.652636154025206
Afatinib,C3,-1.40774527718039
Afatinib,EDEM1,0.474359540378346
Afatinib,CA9,-0.85229162608876
Afatinib,UNKL,0.471091555614097
Afatinib,PARN,-0.528661400664085
Afatinib,TP53BP1,-0.632254226534973
Afatinib,UGGT1,-0.741723032558666
Afatinib,MAP4K4,-2.67023933635038
Afatinib,LYPLA2,-0.584288615806432
Afatinib,UTP6,-0.645059496748678
Afatinib,SUCLA2,-0.818548052918677
Afatinib,CSH1,-0.510379057304535
Afatinib,MT1M,1.78508357206981
Afatinib,ZNF354A,0.66874210507262
Afatinib,BLVRA,-0.541067478703517
Afatinib,AGTPBP1,0.697933281169221
Afatinib,ASL,-0.58683281318814
Afatinib,CD151,-0.832774082819619
Afatinib,SDF2L1,-0.784443415847475
Afatinib,TWF2,0.506627784055823
Afatinib,PPT2,0.657075910007253
Afatinib,TAPBPL,0.903510196536196
Afatinib,WRAP53,-0.483147611805036
Afatinib,ATR,-0.573804411233635
Afatinib,APMAP,-1.25523081947775
Afatinib,MED23,0.68564786163031
Afatinib,PRR7,-0.654378680621879
Afatinib,CLEC7A,1.10159646763521
Afatinib,TSC1,0.553494841444726
Afatinib,COLGALT2,0.795626659019319
Afatinib,SETD5,0.680595594293933
Afatinib,RRP12,-0.93496550765692
Afatinib,FDPS,0.882631180333157
Afatinib,HAX1,0.566606699251663
Afatinib,KLHL18,-0.510627737232284
Afatinib,MS4A1,-1.17400473473119
Afatinib,UMPS,-0.609538573844762
Afatinib,SFRP4,1.50155832720738
Afatinib,BCL2L13,0.64606967159346
Afatinib,PTGS2,-1.09394968724718
Afatinib,DPH2,-0.575024160684322
Afatinib,PCCB,-0.876990215451111
Afatinib,CBX5,0.804973251679365
Afatinib,YPEL5,0.939077031378651
Afatinib,MYBBP1A,-0.528360357471536
Afatinib,SLC19A3,-0.82471519825505
Afatinib,BSDC1,0.59713945201799
Afatinib,RRP8,-0.580411541695686
Afatinib,CINP,-0.336324200910681
Afatinib,TGFBR2,-0.850169121050363
Afatinib,GSDMD,-0.578379350550036
Afatinib,RHOG,-0.741303892696603
Afatinib,MALT1,-0.704099346609677
Afatinib,MAP1LC3B,0.879226834166286
Afatinib,ANAPC1,-0.392876447415821
Afatinib,COL1A2,-1.58059004241345
Afatinib,SLC37A4,0.686174042084638
Afatinib,LTBP1,-1.60903336312257
Afatinib,SLC7A11,2.00726815765979
Afatinib,KMT5A,0.496448643067305
Afatinib,TRMT61B,-0.534555809170592
Afatinib,ADIPOQ,-0.993762953608643
Afatinib,SKIV2L,-0.848960642721141
Afatinib,PCDHB3,-0.498329312193625
Afatinib,CCT6B,0.524874144909428
Afatinib,C21orf59,-1.07928981968001
Afatinib,ATMIN,0.849011449252859
Afatinib,CYP26B1,-0.761119216096166
Afatinib,RAC1,0.626203013401405
Afatinib,ATP5G3,-0.732561476090374
Afatinib,TMEM110,0.626631316016705
Afatinib,NOP16,-0.882875489253628
Afatinib,GPER1,1.91449373843623
Afatinib,FAM3C,-1.13985259392682
Afatinib,RPA2,-0.589034276850085
Afatinib,TBL1X,1.16869821267969
Afatinib,MKNK2,1.29694890975952
Afatinib,EIF2B4,-0.587492774514598
Afatinib,ZDHHC7,0.960676511128747
Afatinib,EFHD1,1.25577366118338
Afatinib,LPGAT1,0.621591142579622
Afatinib,ADH1B,-1.31754910712149
Afatinib,CUBN,0.471770141638965
Afatinib,SEMA4F,-0.538958456002033
Afatinib,ATAD3A,-0.391569095499375
Afatinib,INPP5D,-0.47797264772303
Afatinib,CTAG2,-0.507924832549748
Afatinib,CALCOCO2,0.686619431364773
Afatinib,ADO,1.4926889036216
Afatinib,CCNB1IP1,1.09258127212524
Afatinib,RAB1A,0.627840556350411
Afatinib,CTSG,-1.21771864797555
Afatinib,MCTP2,-0.61722445487976
Afatinib,C2orf42,0.482254285438388
Afatinib,DNASE1L1,0.582028940612196
Afatinib,FBXL14,0.788321719450109
Afatinib,PPRC1,-0.51876628632639
Afatinib,NNAT,-0.620120464586746
Afatinib,TUBB4B,-0.89397300458422
Afatinib,LPIN1,1.0120170396917
Afatinib,MAP4K2,-0.586740250680961
Afatinib,OSBPL9,0.677263502981151
Afatinib,BLNK,1.3467173576355
Afatinib,POLR2L,-0.864042020311547
Afatinib,PDSS1,-0.718939566144756
Afatinib,HEXB,0.947180747985837
Afatinib,MVD,0.530160712260828
Afatinib,EBP,0.954072367911247
Afatinib,GARS,0.887747044656794
Afatinib,PIAS1,0.511409273334577
Afatinib,GATA6,1.15268013056587
Afatinib,PTER,0.875346225850724
Afatinib,TSPYL2,0.563958443847358
Afatinib,PTPN12,-0.702617327372236
Afatinib,ZDHHC4,0.745323826284968
Afatinib,RNF6,0.589342023812088
Afatinib,SOSTDC1,-1.08981328384549
Afatinib,FAT1,-0.556008918612612
Afatinib,EHD2,-0.883673387415271
Afatinib,ARHGDIA,-0.511881557165408
Afatinib,FBXL6,-0.579199360866172
Afatinib,NAT10,-0.753860450258441
Afatinib,DZIP3,0.464485079634423
Afatinib,MARS,0.900433016758339
Afatinib,CCDC186,0.418261467241772
Afatinib,PDCD11,-0.490918061312505
Afatinib,BAZ2A,0.538521032707364
Afatinib,TMEM30A,-0.677954154856066
Afatinib,SS18L1,0.498595490175135
Afatinib,EXT2,-0.882492981705012
Afatinib,RHOH,-0.77767139790105
Afatinib,SGCB,-0.400028200710522
Afatinib,MAP4K1,-0.568075857910455
Afatinib,MRPS12,-0.705340731377691
Afatinib,EFEMP2,-0.723934650421144
Afatinib,EXOC1,0.412727332582656
Afatinib,FLVCR2,0.636034395180494
Afatinib,CDC27,-0.616922233618945
Afatinib,MANF,-0.748036253686047
Afatinib,SLC9A2,0.407235365287932
Afatinib,TRMT1L,0.426373710819319
Afatinib,FOXK2,-0.664474590151916
Afatinib,VPS50,-0.228900839300716
Afatinib,ARMCX2,-1.01660737336851
Afatinib,PSAP,0.973439712150426
Afatinib,MARCH1,0.837929262834437
Afatinib,JOSD1,0.686368442049212
Afatinib,PDE4DIP,0.829107555688596
Afatinib,MRPL28,-0.481097744960411
Afatinib,MRM1,-0.303176463819019
Afatinib,DIMT1,-0.652458125469733
Afatinib,PCDHB13,-0.384352740119485
Afatinib,ASCC3,-0.416942259844611
Afatinib,ABHD10,0.570368603164077
Afatinib,C14orf79,-0.319848827287264
Afatinib,DDIT3,1.01546345037572
Afatinib,LRRFIP1,0.920450318093395
Afatinib,AMOTL2,-0.939638254689232
Afatinib,RASSF1,-0.624348785362994
Afatinib,HS1BP3,0.749173739377189
Afatinib,KPNA1,-0.400998854169658
Afatinib,TSSC4,-0.504668301227044
Afatinib,STUB1,-0.450075757269762
Afatinib,CTC1,-0.348636636547009
Afatinib,RELB,0.492455379635678
Afatinib,TMEM223,-0.773547640033797
Afatinib,PLSCR4,-0.883206839654961
Afatinib,NRBF2,0.550279565885956
Afatinib,GATA1,-0.410967995138728
Afatinib,APOL6,0.751642199123607
Afatinib,KANSL1L,0.396695585811841
Afatinib,CYP4A11,0.584532997187443
Afatinib,HERC6,1.13864572842916
Afatinib,ACYP2,0.675072137047264
Afatinib,RRAGD,0.927163876739202
Afatinib,STAG1,-0.477668911803001
Afatinib,LDLR,0.721766630808514
Afatinib,TNMD,-0.571661533093921
Afatinib,CERS6,0.74159851261214
Afatinib,RPIA,-1.96456264047062
Afatinib,VDR,0.799972281736488
Afatinib,MMD,-1.40626577770008
Afatinib,TMEM177,-0.511521049574308
Afatinib,DDX10,0.838923977870567
Afatinib,OSBPL10,-1.23265192555446
Afatinib,ERMAP,0.349674678316305
Afatinib,MTG1,-0.591070586559819
Afatinib,SSB,-0.666603481068334
Afatinib,ECD,-0.607514068192128
Afatinib,GPD1,-0.463576358907361
Afatinib,NLE1,-0.503855836157706
Afatinib,ZFYVE21,0.588179485470641
Afatinib,HSPB8,1.27483803618188
Afatinib,C14orf1,0.612036948110543
Afatinib,PUM3,-0.573041682149849
Afatinib,FUT9,0.675761683314456
Afatinib,RBFA,-0.718134057288074
Afatinib,NOL6,-0.608496815550562
Afatinib,SCAF11,1.02109045140884
Afatinib,LGALS8,-0.548545627033011
Afatinib,MBNL1,-0.329103525947123
Afatinib,GRB14,-0.807626537248198
Afatinib,CEP152,0.394398132960002
Afatinib,CHERP,-0.755584090363749
Afatinib,HSPA1A,1.20963857688156
Afatinib,FARSA,-0.739036401112873
Afatinib,XYLB,-0.282752102496574
Afatinib,FBP1,1.20077754001992
Afatinib,PNO1,-0.569237447252462
Afatinib,WBP2,0.568744243360036
Afatinib,NAP1L1,0.681977122437721
Afatinib,C10orf2,-0.446563281264959
Afatinib,DPT,-0.872711665490094
Afatinib,FGL1,-0.778327530505609
Afatinib,CDK2,0.53254688954821
Afatinib,PRRG4,0.77115514465407
Afatinib,SLC7A10,-0.460384560566325
Afatinib,UBE2NL,-0.437799364912746
Afatinib,MRPL39,-0.701676527659098
Afatinib,SCRIB,-0.780461143044863
Afatinib,CLGN,0.936287136638866
Afatinib,MLF2,0.684948659410663
